dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,smean,dmean,ct_srv_src,ct_dst_ltm,ct_src_ltm,ct_srv_dst,label
1.006959,14,18,1684,10168,30.785763,31,29,12425.53125,76301.02344,3,5,77.401772,59.202059,8765.087791,7676.713322,120,565,2,1,6,3,0
1.363069,10,8,2574,354,12.471855,254,252,13598.72363,1819.423584,2,1,139.569444,160.017281,7542.429096,260.0735,257,44,2,1,1,3,1
2.079854,12,10,3030,800,10.096863,254,252,10685.36523,2769.425049,3,2,184.751639,218.843109,11521.77712,469.274875,253,80,3,1,1,2,1
1.20738,10,8,1506,354,14.080074,254,252,8984.743164,2054.03418,2,1,129.470889,153.501141,7062.10396,229.328594,151,44,2,2,1,7,0
1.979325,16,18,1540,1644,16.67235,31,29,5836.333008,6276.887207,4,4,131.931534,123.645313,9525.471785,244.711281,96,91,9,11,4,9,0
0.004422,4,4,568,312,1582.994069,31,29,770692.0,423337.8438,0,0,1.180333,0.984333,1.661468,1.382158,142,78,4,9,4,9,0
0.068527,6,2,986,86,102.14952,62,252,95962.17969,5019.919434,2,1,13.7054,0.003,832.690962,0.0,164,43,15,5,6,13,0
0.082088,60,62,3598,48710,1474.027853,31,29,344898.1563,4670597.5,7,24,1.432368,1.335754,82.366432,79.945837,60,786,8,2,9,11,0
1.42785,10,8,562,354,11.906012,254,252,2835.031738,1736.877075,2,1,154.360222,178.370859,9298.124533,262.64425,56,44,3,1,1,4,1
0.000991,2,2,130,162,3027.245271,31,29,524722.5,653885.0,0,0,0.009,0.008,0.0,0.0,65,81,1,3,1,3,0
1.157404,12,8,940,1266,16.416049,62,252,5958.161621,7658.519043,2,2,105.218547,153.640281,5824.670039,249.826281,78,158,3,2,20,3,0
0.030866,72,74,4238,63516,4697.725531,31,29,1083392.75,16240005.0,7,30,0.436343,0.414479,22.712345,22.388577,59,858,8,2,3,6,0
0.454808,52,42,37492,3380,204.481893,31,29,646796.0,58046.47266,18,8,8.911157,11.081049,777.559777,25.441744,721,80,1,2,4,1,0
0.405667,6,2,986,86,17.255532,62,252,16210.33984,847.986145,2,1,81.1334,0.002,4169.178774,0.0,164,43,9,2,4,5,0
2.7e-05,2,0,1242,0,37037.03698,254,0,184000000.0,0.0,0,0,0.027,0.0,0.0,0.0,621,0,1,1,1,1,1
6e-06,2,0,1610,0,166666.6608,254,0,1073333312.0,0.0,0,0,0.006,0.0,0.0,0.0,805,0,26,8,8,25,1
0.016996,48,50,2958,32642,5707.225242,31,29,1363615.0,15057661.0,7,18,0.359652,0.34275,20.040791,19.552022,62,653,13,1,8,2,0
1.946213,10,8,564,354,8.734912,254,252,2088.157959,1274.269531,2,1,212.165778,263.289562,14898.36713,391.793219,56,44,1,1,1,1,1
0.139499,6,2,986,86,50.179573,62,252,47140.125,2465.967529,2,1,27.8998,0.003,1811.45191,0.0,164,43,12,6,6,12,0
0.509763,18,62,1224,74061,154.973977,62,252,18141.76367,1143543.125,2,29,29.986059,8.038607,1609.111125,1038.710746,68,1195,2,1,2,1,1
0.632458,10,6,812,268,23.716991,254,252,9246.463867,2833.389893,2,1,63.832556,90.234398,3357.310337,125.546664,81,45,5,1,1,5,0
0.03788,60,62,3614,50036,3194.297805,31,29,750580.8125,10396832.0,7,24,0.647707,0.622483,41.087394,40.871602,60,807,6,2,2,5,0
0.047521,6,8,320,1882,273.563273,31,29,44948.55078,277266.9063,1,2,9.4292,6.721571,645.287522,16.125391,53,235,6,3,6,2,0
0.207956,10,8,806,1256,81.748062,62,252,27928.98438,42278.17578,2,2,23.000333,26.98,1186.919699,42.517609,81,157,1,1,1,1,1
0.709479,12,8,5742,354,26.780216,254,252,59356.23438,3495.522949,3,1,61.987729,92.51157,4162.298849,146.734641,479,44,9,1,3,6,1
1.332388,12,12,1188,1328,17.262238,254,252,6538.635742,7313.18457,3,4,121.126188,113.637727,7037.69421,178.762078,99,111,1,1,5,1,1
1e-06,2,0,78,0,1000000.003,254,0,312000000.0,0.0,0,0,0.001,0.0,0.0,0.0,39,0,16,2,3,14,0
0.193189,10,6,1074,268,77.644174,254,252,40043.6875,9275.890625,2,1,19.732333,35.875602,1046.278818,60.026824,107,45,2,1,2,1,1
0.18264,8,4,362,178,60.22777,254,60,13885.23828,5869.469727,0,0,26.091428,34.137,43.282121,48.274887,45,45,10,1,1,1,1
1e-06,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,57,0,32,18,18,32,1
3.185417,34,22,19115,1872,17.266186,62,252,46594.84375,4487.952637,13,8,96.52779,144.679531,5939.514961,192.605094,562,85,2,1,1,2,1
0.093854,22,14,1470,1728,372.919631,31,29,119675.2344,136808.2344,5,4,4.469238,7.160077,411.756323,15.089473,67,123,4,2,3,8,0
1.905487,112,22,135669,956,69.798432,254,252,564508.75,3833.140869,53,1,16.98319,86.64643,1675.670717,110.4585,1211,43,3,1,2,2,1
0.082907,72,74,4238,63516,1748.947644,31,29,403343.5,6046100.0,7,30,1.1797,1.128521,79.562526,77.258986,59,858,7,1,4,7,0
9e-06,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,57,0,29,18,20,29,1
0.69553,30,14,26382,764,61.823358,254,252,293336.0313,8166.434082,12,4,23.948863,49.72177,1809.625539,60.31527,879,55,5,1,1,4,0
0.003945,8,10,1052,824,4309.252214,31,29,1867680.625,1504689.5,2,2,0.513714,0.379444,32.84829,0.686171,132,82,1,1,6,1,0
0.172659,10,6,1164,268,86.876447,254,252,48558.14063,10378.83984,2,1,17.519111,33.258,1053.987424,54.714691,116,45,1,1,1,1,1
5e-06,2,0,78,0,200000.0051,254,0,62400000.0,0.0,0,0,0.005,0.0,0.0,0.0,39,0,5,1,3,3,0
0.001076,2,2,146,178,2788.103975,31,29,542750.9375,661710.0,0,0,0.009,0.008,0.0,0.0,73,89,1,2,1,2,0
0.491897,12,6,5722,268,34.560082,254,252,85318.67969,3643.039307,3,1,39.65391,84.496602,2356.285869,128.203242,477,45,6,1,1,7,0
1.330127,14,12,1716,682,18.795198,254,252,9587.054688,3765.053955,4,4,102.317459,111.659453,5050.407815,140.623266,123,57,2,1,1,2,1
0.217927,10,6,846,268,68.83039,254,252,27972.66992,8222.9375,2,1,22.223444,41.144602,1168.068223,65.713703,85,45,2,1,1,2,1
0.103932,72,74,4238,63516,1395.142969,31,29,321748.8438,4822999.5,7,30,1.480343,1.415219,84.586589,82.251006,59,858,10,3,2,11,0
0.582445,10,8,800,1064,29.187304,62,252,9889.345703,12787.47266,2,2,64.716111,72.453,3604.110026,141.006891,80,133,5,2,3,3,0
0.703361,14,12,1402,928,35.543627,254,252,14808.89648,9679.240234,4,4,54.104692,62.599547,3296.165069,103.564617,100,77,1,1,1,1,1
0.007865,34,36,2230,13500,8773.0456,31,29,2202161.5,13350287.0,7,11,0.243548,0.202886,13.975918,12.177176,66,375,7,5,6,6,0
0.230362,14,6,8928,320,82.478882,31,29,287929.4375,9272.362305,4,1,17.720154,45.849398,1574.225993,67.999227,638,53,3,4,5,3,0
2.067448,46,208,2212,253658,122.373096,62,252,8373.608398,976814.0,6,102,45.943289,9.773049,2569.775103,1225.468104,48,1220,1,1,1,1,1
1.177951,12,10,994,822,17.827567,254,252,6193.806152,5025.67627,3,2,107.086457,119.847336,5667.405442,214.926594,83,82,2,1,1,1,1
7e-06,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,57,0,34,22,22,34,1
1.466587,10,6,868,268,10.227829,254,252,4265.686523,1221.884644,2,1,159.214,283.072594,11423.62597,506.954625,87,45,1,1,3,1,1
0.052677,90,92,5174,83812,3436.034584,31,29,777113.3125,12590086.0,7,39,0.594761,0.577833,32.526344,32.617746,57,911,3,4,2,3,0
1.00694,12,18,1580,10168,28.800127,31,29,11512.10547,76302.46094,3,5,91.507457,59.201531,9530.06373,7674.302543,132,565,3,7,3,3,0
0.633139,10,6,1822,268,23.69148,254,252,20722.14648,2830.342041,2,1,66.393889,95.962398,3696.589707,131.797156,182,45,7,1,4,3,0
0.037881,60,62,3614,50036,3194.213304,31,29,750560.9375,10396557.0,7,24,0.636814,0.611836,37.692936,37.363754,60,807,7,9,9,9,0
0.048038,64,66,3806,54798,2685.37417,31,29,624006.0,8987552.0,7,26,0.757556,0.741156,47.452684,46.702632,59,830,19,2,3,5,0
0.006181,32,24,3728,5474,8898.236818,31,29,4674972.0,6789840.0,7,7,0.199387,0.236609,12.612653,0.349238,117,228,3,4,4,1,0
7e-06,2,0,104,0,142857.1409,254,0,59428572.0,0.0,0,0,0.007,0.0,0.0,0.0,52,0,4,3,3,4,1
10.425381,398,754,22424,959934,110.403642,31,29,17164.26563,735636.25,34,342,26.259543,13.844475,10046.57107,7308.269529,56,1273,5,2,4,2,0
0.092866,66,70,3926,57578,1453.707438,31,29,333125.125,4889281.0,7,27,1.423692,1.338478,104.345351,100.111443,59,823,5,2,4,4,0
0.128944,50,52,3848,19084,783.2858,31,29,234024.0781,1161248.375,11,15,2.624347,2.505902,209.430844,204.832992,77,367,6,2,1,5,0
0.02898,60,62,3614,50036,4175.293314,31,29,981090.4375,13589786.0,7,24,0.483966,0.473983,28.0964,27.404611,60,807,4,3,4,4,0
0.775528,16,48,1220,56447,81.234977,62,252,11800.99219,570161.25,2,22,51.701867,14.040043,2667.043863,1801.519584,76,1176,4,1,1,2,0
6e-06,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,57,0,30,13,14,30,1
9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,84,0,1,28,2,1,1
0.024857,48,50,2958,32642,3902.321354,31,29,932373.1875,10295692.0,7,18,0.522085,0.497306,0.0,31.802606,62,653,8,4,3,4,0
0.887251,90,16,108010,698,118.343059,254,252,963064.5625,5905.882324,42,1,10.067466,56.290934,1013.915506,65.217625,1200,44,10,1,4,1,1
1.034845,10,10,848,1332,18.360238,62,252,5906.19873,9269.021484,2,2,114.982778,100.559109,6706.842525,196.1585,85,133,1,1,2,1,1
2.393127,10,10,826,1234,7.939403,62,252,2487.122559,3713.969238,2,2,265.903,247.101891,16208.65518,527.360563,83,123,2,3,3,2,1
0.608361,10,6,1008,268,24.656413,254,252,11940.27832,2945.619385,2,1,64.954556,111.325203,4115.89844,189.328906,101,45,1,1,1,1,1
5e-06,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,84,0,2,3,1,4,1
0.885935,12,10,988,860,23.70377,254,252,8181.187012,6989.226074,3,2,78.522179,82.609555,4533.238027,159.942813,82,86,1,1,1,1,1
9e-06,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,57,0,12,13,12,12,1
0.001034,2,2,146,178,2901.354085,31,29,564796.9375,688588.0625,0,0,0.009,0.007,0.0,0.0,73,89,1,4,3,5,0
0.002428,2,2,130,162,1235.584795,31,29,214168.0313,266886.3125,0,0,0.009,0.005,0.0,0.0,65,81,3,4,7,2,0
2.579899,10,8,842,354,6.589405,254,252,2350.479492,961.277893,2,1,281.367,355.070719,16769.6162,561.452375,84,44,1,1,2,1,1
0.044977,48,50,2958,33044,2156.657759,31,29,515285.5625,5760099.5,7,18,0.948553,0.907735,0.0,58.904057,62,661,9,1,4,6,0
0.004145,8,10,1052,824,4101.326771,31,29,1777563.25,1432086.75,2,2,0.542714,0.395667,34.094349,0.723374,132,82,2,1,3,1,0
9.93306,12,10,910,1212,2.114152,254,252,672.50177,878.681946,2,2,903.005466,1087.66375,64241.04276,1925.568875,76,121,1,2,1,2,1
0.036344,22,24,1920,4312,1238.168638,31,29,403477.875,909751.3125,6,6,1.714286,1.553044,201.208817,185.486424,87,180,11,2,1,1,0
1.074601,10,8,564,354,15.819824,254,252,3781.868652,2307.833252,2,1,118.084778,143.302281,7515.762305,215.343531,56,44,1,1,1,1,1
0.004435,4,4,568,304,1578.353999,31,29,768432.9375,411273.9688,0,0,1.207667,0.996,1.699415,1.401486,142,76,5,4,2,10,0
2e-06,2,0,104,0,500000.0013,254,0,208000000.0,0.0,0,0,0.002,0.0,0.0,0.0,52,0,4,1,9,3,0
0.575135,20,20,968,3808,67.810167,62,252,12796.99609,50325.57813,7,8,30.226894,29.572895,1573.45926,37.899492,48,190,1,1,1,1,1
2.294188,54,24,48469,1902,33.563073,62,252,165887.0156,6356.933105,24,8,43.286566,95.620172,4214.948896,170.219781,898,79,1,1,2,1,1
0.844031,8,8,364,616,17.77186,62,252,3023.585693,5108.817383,1,2,120.575853,98.47043,7524.12355,191.3295,46,77,1,3,2,1,1
1.404751,10,8,564,354,12.101789,254,252,2893.039551,1765.4375,2,1,150.675667,180.563,10464.66509,247.392016,56,44,2,2,1,2,1
0.00444,14,6,8928,320,4279.279458,31,29,14938739.0,481081.0938,4,1,0.341538,0.7676,17.17202,1.234036,638,53,3,7,8,3,0
0.0,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.636,0.0,0.0,0.0,46,0,1,1,1,1,0
0.18208,6,2,986,86,38.44464,62,252,36115.99219,1889.279419,2,1,36.416,0.007,2358.005774,0.0,164,43,9,4,4,13,0
0.751171,16,6,9840,268,27.956351,254,252,98246.60156,2385.608643,5,1,48.698064,131.485797,3429.766817,230.766359,615,45,6,1,2,1,1
0.543857,10,6,2516,268,27.580781,254,252,33317.58203,3294.983887,2,1,55.760667,95.26,2788.211203,135.604797,252,45,4,1,3,4,1
0.836846,10,8,564,354,20.314371,254,252,4856.32959,2963.508301,2,1,90.039111,114.668,6705.23844,163.343656,56,44,2,1,1,1,1
9.244321,10,8,984,354,1.838967,254,252,766.741028,268.272827,2,1,1027.146778,1312.142625,68579.75061,2068.70925,98,44,2,1,2,1,1
0.0,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.712,0.0,15.492025,0.0,46,0,1,1,1,1,0
0.125309,4,4,568,320,55.861907,31,29,27196.76758,15322.12305,0,0,36.326,36.665332,51.361406,51.846953,142,80,8,9,6,12,0
0.611485,10,10,834,5598,31.071899,62,252,9825.261719,65924.75781,2,3,67.942778,59.627111,3537.631767,4504.90921,83,560,1,1,17,1,1
0.373474,10,6,490,268,40.163438,254,252,9446.44043,4798.191895,2,1,39.831,62.151,2200.74059,103.59357,49,45,8,3,3,8,0
0.185914,10,6,852,268,80.682468,254,252,33004.50781,9638.865234,2,1,19.118667,34.562801,1018.611749,58.974293,85,45,1,1,1,1,1
1.509859,10,8,610,354,11.25933,254,252,2908.880859,1642.537476,2,1,167.657778,190.263859,8871.729649,379.485875,61,44,5,1,1,6,0
2.943701,16,18,1540,1644,11.210378,31,29,3924.311523,4220.537109,4,4,196.224464,171.692359,15551.33448,362.935719,96,91,21,7,21,6,0
0.223962,14,6,8928,320,84.835823,31,29,296157.4063,9537.332031,4,1,17.227846,44.68,1576.041095,67.129102,638,53,2,4,7,2,0
0.545375,16,10,906,556,45.840019,254,252,12468.48535,7349.071777,5,3,35.133067,54.927668,1748.621579,69.050852,57,56,4,2,2,4,0
0.757909,14,10,774,556,30.346651,254,252,7589.301758,5288.233887,4,3,58.300691,76.816891,2968.883701,113.811117,55,56,2,1,18,2,1
0.153018,90,92,5174,83812,1182.867393,31,29,267524.0938,4334183.0,7,39,1.71573,1.6933,92.443302,91.652651,57,911,10,1,6,7,0
1.744389,10,8,1102,354,9.745532,254,252,4549.443848,1421.701172,2,1,189.282889,228.814141,11133.70651,316.936469,110,44,1,1,1,1,1
0.792396,14,12,798,682,31.549881,254,252,7481.10791,6320.072266,4,4,59.748386,68.181453,3001.509332,85.523992,57,57,2,1,1,2,1
0.788202,8,8,364,1616,19.030655,62,252,3237.748779,14351.65137,1,2,112.600286,104.30143,7118.810098,158.403437,46,202,1,2,3,1,1
2.372949,122,126,7818,15180,104.089895,31,29,26141.3125,50772.26953,30,32,19.608322,18.979048,1267.275263,1250.334454,64,120,4,1,1,4,0
5e-06,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,84,0,6,2,2,6,1
5e-06,2,0,1064,0,200000.0051,254,0,851200000.0,0.0,0,0,0.005,0.0,0.0,0.0,532,0,22,6,7,22,0
9e-06,2,0,256,0,111111.1072,254,0,113777776.0,0.0,0,0,0.009,0.0,0.0,0.0,128,0,43,10,10,39,0
0.407466,14,6,8928,320,46.629658,31,29,162781.6875,5242.155273,4,1,31.343538,81.341,2531.373423,101.07907,638,53,3,4,4,6,0
0.228664,14,8,6684,1028,91.837807,254,252,217157.0625,31487.24805,4,2,17.589539,31.628572,1001.457577,43.034246,477,129,1,1,1,1,1
2.201563,14,12,1774,840,11.355569,254,252,5988.473145,2798.012207,4,4,167.273851,197.684547,13144.77612,405.414625,127,70,1,1,1,1,1
0.895857,12,10,1258,860,23.441242,254,252,10305.2168,6911.817383,3,2,79.081729,93.871664,5498.045557,150.509875,105,86,4,1,15,2,1
0.709225,10,6,558,268,21.149847,254,252,5673.798828,2526.70166,2,1,76.948111,116.722398,3982.840627,187.539922,56,45,11,2,3,4,1
1.7e-05,2,0,116,0,58823.52838,62,0,27294118.0,0.0,0,0,0.017,0.0,0.0,0.0,58,0,1,1,1,1,1
0.055533,48,50,2958,33044,1746.709185,31,29,417337.4375,4665190.0,7,18,1.199913,1.123571,88.281591,82.993968,62,661,11,4,7,8,0
0.244959,10,6,758,268,61.234738,254,252,22305.77344,7315.510254,2,1,27.090444,38.819398,1414.230756,57.000559,76,45,11,2,2,10,0
0.186212,10,6,886,268,80.553346,254,252,34283.50391,9623.439453,2,1,18.856556,35.994398,1008.730154,60.832176,89,45,1,1,1,1,1
0.019042,16,18,1540,1644,1733.011222,31,29,606658.9375,652452.4375,4,4,1.248667,1.093471,75.979887,2.244919,96,91,11,7,6,5,0
0.002802,6,8,320,1932,4639.543324,31,29,762312.6875,4827980.0,1,2,0.4936,0.325286,27.078621,0.508035,53,242,4,2,3,1,0
1.1813,14,8,1154,708,17.777025,254,252,7259.79834,4198.76416,3,2,90.798692,157.484281,4656.70812,223.863516,82,89,1,1,1,1,1
9e-06,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,52,0,9,1,2,4,1
0.086992,72,74,4238,63516,1666.81988,31,29,384403.1563,5762185.0,7,30,1.2379,1.199292,74.506749,73.180358,59,858,7,8,3,14,0
0.003011,6,8,320,1930,4317.502333,31,29,709398.875,4487545.5,1,2,0.5318,0.363,29.669199,0.595056,53,241,2,2,1,2,0
1.1e-05,2,0,2100,0,90909.0902,254,0,763636352.0,0.0,0,0,0.011,0.0,0.0,0.0,1050,0,7,3,4,7,0
0.017814,16,18,1540,1644,1852.475664,31,29,648478.75,697429.0,4,4,1.166733,1.084938,70.560091,2.130973,96,91,8,10,9,10,0
0.656746,10,8,806,1236,25.885199,62,252,8843.601562,13180.13379,2,2,72.971778,85.398711,3672.860251,148.387266,81,155,1,1,2,1,1
1.756113,14,12,696,682,14.235986,254,252,2947.418457,2851.752686,4,4,130.665918,151.976812,7151.291048,189.379719,50,57,1,1,2,1,0
0.001661,4,4,520,304,4214.328823,31,29,1878386.5,1098133.625,0,0,0.427,0.211333,0.599627,0.2918,130,76,6,3,3,4,0
0.052993,52,54,3182,39076,1981.393786,31,29,471156.5625,5789897.0,7,20,1.05024,0.989736,0.0,73.810536,61,724,7,4,3,4,0
0.513705,10,6,504,268,29.199637,254,252,7070.205566,3488.383301,2,1,55.304667,86.016203,2888.665254,141.093984,50,45,7,2,1,6,1
0.001056,2,2,146,178,2840.909069,31,29,553030.3125,674242.4375,0,0,0.008,0.006,0.0,0.0,73,89,4,4,4,5,0
1.378053,58,14,67963,612,51.521968,254,252,387747.0625,3303.211182,26,1,23.443157,95.424078,2348.074269,165.486875,1172,44,2,1,1,2,0
0.421535,10,6,590,268,35.584235,254,252,10077.45508,4251.129883,2,1,43.319111,72.86,2304.410725,105.492188,59,45,7,3,3,6,1
0.001082,2,2,146,178,2772.643321,31,29,539741.25,658040.6875,0,0,0.009,0.007,0.0,0.0,73,89,9,2,5,3,0
1.549854,10,6,2652,268,9.678331,254,252,12321.16016,1156.237915,2,1,172.206,270.931,9516.91002,492.368219,265,45,4,1,1,1,1
0.687888,10,10,824,1452,27.620774,62,252,8629.311523,15200.14844,2,2,76.432,65.206777,4985.369707,98.072797,82,145,2,1,1,1,1
0.008635,34,36,2230,13500,7990.735078,31,29,2005790.25,12159814.0,7,11,0.259031,0.234324,16.003698,13.519189,66,375,2,4,2,8,0
0.004783,18,18,3936,2456,7317.583312,31,29,6218691.5,3880410.0,7,7,0.259118,0.249706,12.83122,0.327835,219,136,10,6,2,12,0
0.004448,4,4,568,304,1573.741051,31,29,766187.0625,410071.9688,0,0,1.178667,0.994,1.660522,1.395829,142,76,8,3,10,13,0
1.146888,22,12,17756,868,28.773515,254,252,118226.0156,5552.416504,8,2,54.562716,97.55518,4850.99487,148.614156,807,72,5,2,3,4,1
1.574115,14,12,810,682,15.88194,254,252,3826.912109,3181.470215,4,4,121.067226,131.448453,6843.456516,174.872516,58,57,3,1,2,1,1
5.87402,438,858,24640,1094788,220.462303,31,29,33481.66797,1489287.375,38,390,13.471823,6.853591,5154.824944,3676.370925,56,1276,4,3,3,6,0
1.154707,52,38,37210,3172,77.075833,31,29,252843.375,21401.10156,18,8,22.634784,31.195514,1814.356793,59.978398,716,83,2,3,5,1,0
0.030306,72,74,4238,63516,4784.531075,31,29,1103411.875,16540091.0,7,30,0.421817,0.406904,22.284706,21.473218,59,858,15,1,2,7,0
0.733055,10,6,610,268,20.462312,254,252,5991.364746,2444.564209,2,1,75.275222,124.183,3914.527437,192.954766,61,45,6,2,3,3,1
0.001056,2,2,146,178,2840.909069,31,29,553030.3125,674242.4375,0,0,0.009,0.006,0.0,0.0,73,89,3,3,1,1,0
1.334412,10,12,760,4304,15.737269,62,252,4100.682617,23656.86133,2,3,148.268,112.987545,8563.442321,9424.453411,76,359,1,1,1,1,1
6e-06,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,100,0,8,6,7,8,1
0.367796,32,24,3728,5474,149.539417,31,29,78565.28906,114106.7344,7,7,11.864387,15.959218,945.208939,31.036793,117,228,1,2,2,1,0
0.031871,72,74,4238,63516,4549.590759,31,29,1049229.75,15727904.0,7,30,0.444577,0.428123,24.246281,23.754686,59,858,10,5,2,11,0
0.073849,32,24,3728,5474,744.762962,31,29,391284.9063,568294.75,7,7,2.382226,3.18087,191.938589,6.416169,117,228,1,6,2,1,0
8e-06,2,0,238,0,125000.0003,254,0,119000000.0,0.0,0,0,0.008,0.0,0.0,0.0,119,0,1,3,1,1,1
0.016929,48,50,2958,32642,5729.812539,31,29,1369011.75,15117254.0,7,18,0.352745,0.341875,0.0,19.686092,62,653,7,3,5,5,0
59.744881,68,0,18496,0,1.121435,254,0,2440.242432,0.0,0,0,899.487062,0.0,1010.908063,0.0,272,0,1,1,1,1,1
0.004787,18,18,4528,2456,7311.468719,31,29,7147692.0,3877167.5,7,7,0.263176,0.250824,12.984322,0.345608,252,136,7,5,4,7,0
2e-06,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,57,0,24,14,14,24,1
1.303476,10,10,854,1260,14.57641,62,252,4719.687988,6959.852051,2,2,144.661222,134.756781,10319.98051,200.256547,85,126,2,1,1,2,1
0.001043,2,2,146,178,2876.318242,31,29,559923.3125,682646.1875,0,0,0.008,0.007,0.0,0.0,73,89,2,1,1,1,0
0.034001,22,24,2054,2478,1323.490477,31,29,461398.1875,558807.0625,6,6,1.68285,1.450217,207.093175,186.584566,93,103,10,4,3,3,0
0.417438,10,10,832,4538,45.515741,62,252,14354.22754,78287.07813,2,3,46.382,41.504444,2374.851025,2787.689327,83,454,2,1,1,1,1
0.36347,10,6,1282,268,41.268882,254,252,25399.62109,4930.255859,2,1,40.278556,58.863398,1990.213546,81.323703,128,45,1,1,4,1,1
6.630684,70,28,68744,2030,14.628959,62,252,81755.67188,2362.350586,32,8,96.081969,236.045031,13553.80777,640.913937,982,73,1,1,1,1,1
0.014351,16,18,1540,1644,2299.491312,31,29,804961.3125,865723.625,4,4,0.935667,0.817412,62.685849,1.547328,96,91,10,2,2,6,0
0.79066,122,126,7810,15494,312.397228,31,29,78375.02344,155535.875,30,32,6.641244,6.320904,437.655221,429.852844,64,123,5,2,6,6,0
1.608824,10,8,564,354,10.566724,254,252,2526.068604,1541.498657,2,1,174.162333,216.770141,10759.2774,299.878062,56,44,2,1,2,1,1
6e-06,2,0,90,0,166666.6608,254,0,59999996.0,0.0,1,0,0.006,0.0,0.0,0.0,45,0,15,2,2,15,0
0.878662,8,8,364,922,17.071411,62,252,2904.416016,7347.535156,1,2,125.397996,111.878141,8222.192566,219.47,46,115,1,2,2,1,1
0.092027,48,50,2974,30506,1054.038476,31,29,253230.0313,2598889.5,7,18,1.993652,1.866061,147.407529,144.902378,62,610,13,4,5,8,0
0.578136,10,8,534,354,29.404845,254,252,6655.873047,4289.647949,2,1,59.871,75.055711,3821.473037,123.529227,53,44,7,1,1,7,0
0.912914,22,10,17782,784,33.957197,254,252,148745.6719,6186.782227,8,2,43.427049,91.391891,3045.017716,110.508523,808,78,4,1,2,3,1
2.333058,22,22,1170,1654,18.430745,62,252,3830.166016,5414.353027,7,9,111.098,109.088143,6069.986278,7325.367199,53,75,1,1,1,1,1
8e-06,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,52,0,2,1,1,5,1
3.750144,24,22,1252,1656,11.999539,62,252,2559.901611,3372.67041,7,9,163.049738,172.980953,8944.556461,301.671625,52,75,1,3,2,1,1
0.839009,10,8,832,2108,20.262,62,252,7141.758789,17592.18359,2,2,93.223222,104.847141,4978.178099,208.530438,83,264,3,1,2,1,1
0.848555,12,10,2026,792,24.747953,254,252,17516.83594,6722.015625,3,2,73.69182,83.568336,4849.682371,131.361891,169,79,4,1,1,4,1
1.265759,10,8,978,354,13.430677,254,252,5568.200684,1959.298706,2,1,137.516889,167.353,8014.220445,239.530656,98,44,4,1,2,2,0
1.1e-05,2,0,624,0,90909.0902,254,0,226909088.0,0.0,0,0,0.011,0.0,0.0,0.0,312,0,1,1,1,1,1
1.1e-05,2,0,1936,0,90909.0902,254,0,704000000.0,0.0,0,0,0.011,0.0,0.0,0.0,968,0,3,4,5,3,1
0.263899,10,6,644,268,56.839928,254,252,17582.48438,6790.476562,2,1,29.322111,40.218398,1512.429955,70.937305,64,45,9,3,3,9,1
1.566862,122,126,7814,14990,157.639921,31,29,39569.53516,75932.66406,30,32,12.946512,12.631912,800.410192,791.63639,64,119,14,4,3,6,0
9e-06,2,0,732,0,111111.1072,254,0,325333312.0,0.0,0,0,0.009,0.0,0.0,0.0,366,0,3,1,1,1,1
